id,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
62871950,9721,"Australian designed, botanically infused, designer masks. Ergonomic, highly breathable, and reusable. Blocks over 97% of PM2.5.",341,Wearables,16,Technology,http://www.kickstarter.com/discover/categories/technology/wearables,744137,AU,1513968320,920638947,AusAir,https://www.kickstarter.com/profile/ausair,AUD,1583438346,0.70612443,19000,1580846346,AU,1105779,Sydney,NSW,Town,Next Gen Pollution & Viral Filtration Mask With Botanicals,5916.5884210526,1124151.8,"Australian designed, botanically infused, designer masks. Ergonomic, highly breathable, and reusable. Blocks over 99% of PM0.1, viruses & bacteria.",3256653,Next Gen Pollution & Viral Filtration Mask With Botanicals,3256653,active,1583438550,https://www.kickstarter.com/projects/ausair/next-gen-anti-pollution-and-anti-viral-mask-with-botanicals,true,false,successful,1583438346,0.66952913,0.66195487,752652.376641934,domestic
128197700,12613,"The Good Life is a new video game co-developed by SWERY and Yukio Futatsugi, along with their teams at White Owls and G-rounding.",35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,743538,JP,1513564265,476090608,White Owls Inc.,https://www.kickstarter.com/profile/476090608,JPY,1525478400,0.00778013,68000000,1522083720,JP,28427874,Osaka,Ishikawa Prefecture,LocalAdmin,The Good Life,119.1628588235,81030744,"The Good Life is a new video game co-developed by SWERY and Yukio Futatsugi, along with their teams at White Owls and G-rounding.",3252753,The Good Life,3252753,active,1525525692,https://www.kickstarter.com/projects/476090608/the-good-life,true,true,successful,1525478401,0.00954791,0.009176,773674.25094504,domestic
1995318555,7266,"Introducing Scooby-Doo: The Board Game, Teen Titans Go! Mayhem, and Looney Tunes Mayhem! Featuring incredible painted figures!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,743049,US,1608341155,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1611187200,1,10000,1610568088,US,2357024,Atlanta,GA,Town,CMON Presents: The Animation Collection,7430.4952,743049.52,"Introducing Scooby-Doo: The Board Game, Teen Titans Go! Mayhem, and Looney Tunes Mayhem! Featuring incredible painted figures!",4128905,CMON Presents: The Animation Collection,4128905,active,1611187608,https://www.kickstarter.com/projects/cmon/cmon-presents-the-animation-collection,true,true,successful,1611187200,1,1,743049.52,domestic
1124355564,2729,"A modular anti-fatigue mat that strengthens, stretches and massages your feet 🦶.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,743002,US,1559835386,84733737,Dan Vinson,https://www.kickstarter.com/profile/wildgym,USD,1603998000,1,50000,1600783203,US,2367231,Boulder,CO,Town,STOIC | A Gym for your Feet,1486.004,743002,"A modular anti-fatigue mat that strengthens, stretches and massages your feet.",3748102,STOIC | A Gym for your Feet,3748102,active,1603998090,https://www.kickstarter.com/projects/wildgym/stoic,true,false,successful,1603998000,1,1,743002,domestic
1858779246,1178,"Weighing only 8.6 lbs and achieving speeds of up to 18.6 mph, STARY is the world’s lightest and easiest to learn electric skateboard",16,Technology,null,null,http://www.kickstarter.com/discover/categories/technology,742739,US,1436248773,396278143,Stary Boards,https://www.kickstarter.com/profile/staryboards,USD,1439481634,1,100000,1436889634,CN,2151849,Shanghai,Shanghai,Town,STARY – The Lightest and Most Affordable Electric Skateboard,742.73999,742739.99,"Weighing only 11.6 lbs and achieving speeds of up to 18.6 mph, STARY is the world’s lightest and easiest to learn electric skateboard",2001178,STARY – The Lightest and Most Affordable Electric Skateboard,2001178,active,1439790384,https://www.kickstarter.com/projects/staryboards/stary-worlds-best-electric-skateboard-get-yours-fo,true,false,successful,1439481635,1,1,742739.99,domestic
1717816586,1323,One to one scale Child's Play 2 - Chucky Doll,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,742026,US,1521182057,1471445475,Trick or Treat Studios,https://www.kickstarter.com/profile/trickortreatstudios,USD,1525546818,1,100000,1522954818,US,2495815,Soquel,CA,Town,Officially Licensed Child's Play 2 - Chucky Doll,742.026,742026,One to one scale Child's Play 2 - Chucky Doll,3335078,Officially Licensed Child's Play 2 - Chucky Doll,3335078,active,1525547373,https://www.kickstarter.com/projects/trickortreatstudios/officially-licensed-childs-play-2-chucky-doll,true,true,successful,1525546819,1,1,742026,domestic
455258131,7609,USB Plug & Play | Wireless CarPlay & Android Auto | Android 11 | Built-in GPS | Native OEM Control | Dual Bluetooth & 4G SIM Card,337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,741869,US,1658463747,556083435,carrgenie,https://www.kickstarter.com/profile/carrgenie-adapter,USD,1663334009,1,5000,1659446009,US,2459115,New York,NY,Town,CarrGenie: Redefined Wireless Carplay & Android Auto Adapter,14837.38,741869,null,4444928,null,4444928,inactive,1658463747,https://www.kickstarter.com/projects/carrgenie-adapter/the-redefined-wireless-carplay-and-android-auto-adapter,true,false,successful,1663334009,1,1,741869,domestic
1082606403,9138,Grim Hollow: The Players Guide is the perfect companion for character creation in a dark fantasy setting!,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,741685,US,1594609260,977277590,Ghostfire Gaming,https://www.kickstarter.com/profile/977277590,USD,1603548107,1,30000,1600696907,AU,1103816,Melbourne,VIC,Town,Grim Hollow: The Players Guide,2472.284,741685.2,Grim Hollow: The Players Guide is the perfect companion for character creation in a dark fantasy setting!,4032210,Grim Hollow: The Players Guide,4032210,active,1603549154,https://www.kickstarter.com/projects/977277590/grim-hollow-the-players-guide,true,false,successful,1603548186,1,1,741685.2,domestic
1877317045,5388,"World's Smallest GPS, LTE-M and NB-IoT tracker lasting up to 12 months per charge. Waterproof | Global | Welcome to a lose free future!",337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,741334,AU,1590038404,906867657,AirBolt,https://www.kickstarter.com/profile/airbolt,AUD,1601029812,0.70612443,50000,1597746612,AU,1103816,Melbourne,VIC,Town,The AirBolt®: GPS - Global Tracking Like it Was Meant to Be,2100.33614,1050168.07,"World's Smallest GPS, LTE-M and NB-IoT tracker lasting up to 12 months per charge. Waterproof | Global | Welcome to a lose free future!",3999026,The AirBolt®: GPS - Global Tracking Like it Was Meant to Be,3999026,active,1601045144,https://www.kickstarter.com/projects/airbolt/the-airbolt-gps,true,false,successful,1601029812,0.71836913,0.70591956,754408.322799679,domestic
251224638,2669,Retro-futuristic collector's watch designed by KAVINSKY in collaboration with French watchmaker YEMA,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,741169,FR,1643368846,1363132266,Kavinsky,https://www.kickstarter.com/profile/kavinsky,EUR,1648767600,1.08932462,30000,1647615577,FR,615702,Paris,Ile-de-France,Town,YEMA LED KAVINSKY Limited Edition,2212.9960333333,663898.81,Retro-futuristic collector's watch designed by KAVINSKY in collaboration with French watchmaker YEMA,4344467,YEMA LED KAVINSKY Limited Edition,4344467,active,1648769500,https://www.kickstarter.com/projects/kavinsky/yema-led-kavinsky-limited-edition,true,false,successful,1648767600,1.1035189,1.11638915,732624.884522509,domestic
1244728568,5673,A standalone sequel to the award-winning The King's Dilemma! Forge your own path through a new competitive narrative legacy experience.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,740664,IT,1647855774,1682713607,Horrible Guild,https://www.kickstarter.com/profile/horribleguild,EUR,1668553140,1.08932462,85000,1666710015,IT,718345,Milan,Lombardy,Town,The Queen's Dilemma,844.2447294118,717608.02,A standalone sequel to the award-winning The King's Dilemma! Forge your own path through a new competitive narrative legacy experience.,4373197,The Queen's Dilemma,4373197,active,1668553238,https://www.kickstarter.com/projects/horribleguild/the-queens-dilemma,true,true,successful,1668553140,0.98345243,1.03213021,705733.351056489,domestic
1411536303,4417,Two pirate crews engage in fierce battle for Davy Jones' treasure in this miniatures board game for 2 to 6 players.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,739513,US,1415307978,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1419796894,1,50000,1417550494,US,2357024,Atlanta,GA,Town,Rum & Bones,1479.026,739513,null,1496933,null,1496933,inactive,1425915882,https://www.kickstarter.com/projects/cmon/rum-and-bones,true,true,successful,1419796897,1,1,739513,domestic
910346110,1848,"YARRA 3DX is the world's first affordable, immersive, 3D Audio sound projector for gaming, VR/AR, music, home theater and conferencing.",16,Technology,null,null,http://www.kickstarter.com/discover/categories/technology,738184,US,1496931690,788071714,Comhear Inc.,https://www.kickstarter.com/profile/yarra3dx,USD,1509116432,1,50000,1505228432,US,2487889,San Diego,CA,Town,YARRA 3DX: The Most Advanced 3D Audio System In The World,1476.368,738184,"YARRA 3DX is the world's first affordable, immersive, 3D Audio sound projector for gaming, VR/AR, music, home theater and conferencing. You can still get one by going to our InDemand campaign at Indiegogo.",3032305,YARRA 3DX: The Most Advanced 3D Audio System In The World,3032305,active,1509137497,https://www.kickstarter.com/projects/yarra3dx/yarra-3dx-the-most-advanced-3d-audio-system-in-the,true,true,successful,1509116432,1,1,738184,domestic
1853574554,444,Folding Design | Infinite Work Area | Works with Hundreds of Materials | Industrial Precision & Accuracy | Internal Fume Filtration,335,Fabrication Tools,16,Technology,http://www.kickstarter.com/discover/categories/technology/fabrication%20tools,738169,US,1638388266,1546895511,Rendyr,https://www.kickstarter.com/profile/rendyr,USD,1645700984,1,50000,1643108984,US,2365044,Blacksburg,VA,Town,Optic - The Portable Laser Cutter,1476.33858,738169.29,Folding Design | Infinite Work Area | Works with Hundreds of Materials | Industrial Precision & Accuracy | Internal Fume Filtration,4317552,Optic - The Portable Laser Cutter,4317552,active,1645804283,https://www.kickstarter.com/projects/rendyr/optic-the-portable-laser-cutter,true,true,successful,1645700984,1,1,738169.29,domestic
752536844,12999,Keep your picky drinker always hydrated with non-electric & whisker-friendly water fountain without having to refresh their bowls,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,737742,US,1593086502,1052117322,KittySpring,https://www.kickstarter.com/profile/kittyspring,USD,1599231687,1,10000,1594738887,US,2390774,Delaware,OH,Town,KittySpring - The most cat-friendly water fountain on Earth,7377.42,737742,Keep your picky drinker always hydrated with non-electric & whisker-friendly water fountain without having to refresh their bowls,4021283,KittySpring - The most cat-friendly water fountain on Earth,4021283,active,1599232834,https://www.kickstarter.com/projects/kittyspring/kittyspring-the-most-cat-friendly-water-fountain-on-earth,true,false,successful,1599231687,1,1,737742,international
948428966,4009,Cooperative campaign game in which you will enter a fantastic and changing world.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,737734,ES,1632695798,575658940,Synergic Games,https://www.kickstarter.com/profile/synergicgames,EUR,1639504800,1.08932462,100000,1638302757,ES,753692,Barcelona,Catalonia,Town,Harakiri: Blades of Honor,654.13,654130,Cooperative campaign game in which you will enter a fantastic and changing world.,4285581,Harakiri: Blades of Honor,4285581,active,1640335518,https://www.kickstarter.com/projects/synergicgames/harakiri-blades-of-honor,true,false,successful,1639504801,1.12728769,1.12781022,737392.6966597,international
538776634,4838,"The ultimate acrylic paints, for gamers and painters looking for quick, easy and effective results on their game figures.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,736767,ES,1582039711,2025694581,SCALE75,https://www.kickstarter.com/profile/scale75,EUR,1588953600,1.08932462,50000,1587657601,ES,766273,Madrid,Madrid,Town,INSTANT COLORS Paints for Gamers,1358.4417,679220.85,"The ultimate acrylic paints, for gamers and painters looking for quick, easy and effective results on their game figures.",3936646,INSTANT COLORS Paints for Gamers,3936646,active,1590740295,https://www.kickstarter.com/projects/scale75/instant-colors-paints-for-gamers,true,false,successful,1588953600,1.08507298,1.08472458,737004.191787633,international
302306414,4270,"A simple and beautiful infusion vessel that can be used for cocktails, oils, teas, or any infusion imaginable.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,736112,US,1339527052,692213374,Martin Kastner / Crucial Detail,https://www.kickstarter.com/profile/692213374,USD,1346794953,1,28500,1344375753,US,2379574,Chicago,IL,Town,The Porthole,2582.8512982456,736112.62,"A simple and beautiful infusion vessel that can be used for cocktails, oils, teas, or any infusion imaginable.",223844,The Porthole,223844,active,1616003230,https://www.kickstarter.com/projects/692213374/the-porthole,true,true,successful,1346794956,1,1,736112.62,international
2021910103,5288,Premium denim made for your active lifestyle. Finally jeans that go where you go and move how you move.,9,Fashion,null,null,http://www.kickstarter.com/discover/categories/fashion,735794,US,1386365306,30276578,Barbell Apparel,https://www.kickstarter.com/profile/barbellapparel,USD,1401065438,1,15000,1397177438,US,2436704,Las Vegas,NV,Town,Barbell Denim: Functional denim has arrived.,4905.2966666667,735794.5,null,805334,null,805334,inactive,1425915844,https://www.kickstarter.com/projects/barbellapparel/barbell-denim-functional-denim-has-arrived,true,true,successful,1401065438,1,1,735794.5,international
710128922,4962,Beautifully designed and meticulously crafted to elevate your cocktail experience.,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,735473,US,1636065349,1577365705,Elevated Craft®,https://www.kickstarter.com/profile/elevatedcraft,USD,1646895540,1,10500,1644332127,US,2490057,Scottsdale,AZ,Town,Hybrid Cocktail Glass by Elevated Craft®,7004.5047619048,735473,Beautifully designed and meticulously crafted to elevate your cocktail experience.,4304672,Hybrid Cocktail Glass by Elevated Craft®,4304672,active,1646935134,https://www.kickstarter.com/projects/elevatedcraft/hybrid-cocktail-glass-by-elevated-craft,true,true,successful,1646895540,1,1,735473,international
1863938761,3655,"An All-in-One Dog Harness designed to replace all other harnesses
Waterproof | Crash-Tested | Backpack | Rescue",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,733204,US,1649340725,1558876231,Säker,https://www.kickstarter.com/profile/sakercanine,USD,1656856465,1,10000,1654264465,CA,3534,Montreal,QC,Town,The Ultimate Dog Harness - Ascension™,7332.04,733204,An All-in-One Dog Harness designed to replace all other harnesses  Crash-Tested | Backpack | Rescue,4384299,The Ultimate Dog Harness - Ascension™,4384299,active,1657142978,https://www.kickstarter.com/projects/sakercanine/the-ultimate-dog-harness,true,false,successful,1656856465,1,1,733204,international
2014473637,7823,Increase your influence across the kingdom in this unique deckbuilding-powered rondel strategy game for 1-4 players.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,731819,NZ,1581031757,1580013233,Shem Phillips,https://www.kickstarter.com/profile/shem,NZD,1584666000,0.64725925,23000,1583222434,NZ,2351097,Waikanae,Wellington,Town,Viscounts of the West Kingdom + Tomesaga,5751.6587826087,1322881.52,Increase your influence across the kingdom in this unique deckbuilding-powered rondel strategy game for 1-4 players.,3929018,Viscounts of the West Kingdom + Tomesaga,3929018,active,1599508247,https://www.kickstarter.com/projects/shem/viscounts-of-the-west-kingdom-tomesaga,true,false,successful,1584666000,0.6197849,0.55320107,819901.990585048,international
344555099,3303,Bring a dub to the classic 1985 Dirty Pair Series!  And/or pledge for the entire franchise (OVA/Movies/Flash) also on Blu-ray!,29,Animation,11,Film & Video,http://www.kickstarter.com/discover/categories/film%20&%20video/animation,731406,US,1630528665,160939828,Nozomi Entertainment,https://www.kickstarter.com/profile/160939828,USD,1635692422,1,275000,1633100422,US,2415077,Grimes,IA,Town,Let's Dub the Dirty Pair TV Series!,265.9658909091,731406.2,null,4273464,null,4273464,inactive,1630528665,https://www.kickstarter.com/projects/160939828/lets-dub-the-dirty-pair-tv-series,true,true,successful,1635692428,1,1,731406.2,international
237062765,6916,"Mike Elliott's deckbuilding game of heroic adventure returns, and now features Barricades Mode for Solo & CoOp play!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,731383,US,1529773450,309664572,Alderac Entertainment Group,https://www.kickstarter.com/profile/alderac,USD,1534550400,1,50000,1531843224,US,2487886,San Clemente,CA,Town,Thunderstone Quest Back to the Dungeon from AEG,1462.766,731383,"Mike Elliott's deckbuilding game of heroic adventure returns, and now features Barricades Mode for Solo & CoOp play!",3410756,Thunderstone Quest Back to the Dungeon from AEG,3410756,active,1534550800,https://www.kickstarter.com/projects/alderac/thunderstone-quest-back-to-the-dungeon-from-aeg,true,true,successful,1534550401,1,1,731383,international
1185568571,2815,"Never again wait on the court. Warm up whenever, wherever by launching balls at varying serves and speeds.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,731170,US,1525761584,768141337,Joe Kalfa,https://www.kickstarter.com/profile/768141337,USD,1529976847,1,25000,1526388491,US,2459115,New York,NY,Town,Slinger - The Most Portable Tennis Ball Launcher,2924.68,731170,"Never again wait on the court. Warm up whenever, wherever by launching balls at varying serves and speeds.",3376364,Slinger - The Most Portable Tennis Ball Launcher,3376364,active,1529985560,https://www.kickstarter.com/projects/768141337/slinger-the-most-portable-tennis-ball-launcher,true,false,successful,1529976847,1,1,731170,international
1701047107,9627,Explore the biological roots of the Arcana with this gorgeously painted artist's deck.,45,Art Books,18,Publishing,http://www.kickstarter.com/discover/categories/publishing/art%20books,731111,US,1583613057,1958913869,Beehive Books,https://www.kickstarter.com/profile/beehivebooks,USD,1588910340,1,30000,1586883370,US,2471217,Philadelphia,PA,Town,BOTANICA: A Tarot Deck about the Language of Flowers,2437.0388666667,731111.66,null,3948805,null,3948805,inactive,1583613057,https://www.kickstarter.com/projects/beehivebooks/botanica-a-tarot-deck-about-the-language-of-flowers,true,true,successful,1588910340,1,1,731111.66,international
956133828,5576,"Your alarm clock is now a personal assistant. By learning about your agenda and hobbies, Bonjour helps make the most of each day.",337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,730363,US,1475174026,1450781303,BONJOUR,https://www.kickstarter.com/profile/1450781303,USD,1480953586,1,50000,1477407586,US,2442047,Los Angeles,CA,Town,Bonjour | Smart Alarm Clock with Artificial Intelligence,1460.726,730363,"Your alarm clock is now a personal assistant. By learning about your agenda and hobbies, Bonjour helps make the most of each day.",2699780,Bonjour | Smart Alarm Clock with Artificial Intelligence,2699780,active,1480954606,https://www.kickstarter.com/projects/1450781303/bonjour-smart-alarm-clock-with-artificial-intellig,true,true,successful,1480953586,1,1,730363,domestic
152123466,4255,"A fantasy tactical combat miniature tabletop for 1-8 players, with a Cooperative dungeon crawler and Player vs Player team competition",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,730271,US,1516223170,158131470,Dragori Games,https://www.kickstarter.com/profile/dragorigames,USD,1524787200,1,50000,1522173292,US,2459271,Newark,DE,Town,Arena: the Contest - Tabletop Miniatures Board Game,1460.542,730271,"A fantasy tactical combat miniature tabletop for 1-8 players, with a Cooperative dungeon crawler and Player vs Player team competition",3280137,Arena: the Contest - Tabletop Miniatures Board Game,3280137,active,1524787757,https://www.kickstarter.com/projects/dragorigames/arena-the-contest-tabletop-miniatures-board-game,true,false,successful,1524787201,1,1,730271,domestic
1359070717,1585,"🚀 Commemorating the farthest human-made object in space, the individually numbered Voyager Automatic Deep Space Diver can go anywhere",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,730106,US,1589701693,935860147,Xeric,https://www.kickstarter.com/profile/watchismo,USD,1663275000,1,10000,1661273787,US,2487956,San Francisco,CA,Town,Xeric NASA Voyager Automatic Watch,7301.06,730106,"� Commemorating the farthest human-made object in space, the individually numbered Voyager Automatic Deep Space Diver can go anywhere",3996416,Xeric NASA Voyager Automatic Watch,3996416,active,1663275208,https://www.kickstarter.com/projects/watchismo/nasa-xeric-voyager-automatic-watch,true,true,successful,1663275000,1,1,730106,domestic
1896144730,2539,"DreadBall – The Futuristic Sports Game - fantastic miniatures, great game mechanics and amazing sci-fi imagery - it ends today!",12,Games,null,null,http://www.kickstarter.com/discover/categories/games,728985,US,1337091836,1744629938,Mantic Games,https://www.kickstarter.com/profile/manticgames,USD,1349038800,1,20000,1345809462,GB,30720,Nottingham,England,Town,DreadBall - The Futuristic Sports Game,3644.9294,728985.88,null,188839,null,188839,inactive,1425915810,https://www.kickstarter.com/projects/manticgames/dreadball-the-futuristic-sports-game,true,true,successful,1349038830,1,1,728985.88,domestic
1515965526,1200,Micro-OLED Display | 3514 PPI | 32 PPD | 5120*2560 Resolution Combined | DCI-P3 90% | Qualcomm XR2 | arparaland Virtual Social Platform,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,728139,US,1637204554,969477673,arpara™,https://www.kickstarter.com/profile/969477673,USD,1644673582,1,50000,1639489582,HK,2165352,Hong Kong,Hong Kong Island,Town,arpara™: World’s First 5K Micro-OLED All-in-One VR Headset,1456.27812,728139.06,Micro-OLED Display | 3514 PPI | 32 PPD | 5120*2560 Resolution Combined | DCI-P3 90% | Qualcomm XR2 | arparaland Virtual Social Platform,4311290,arpara™: World’s First 5K Micro-OLED All-in-One VR Headset,4311290,inactive,1665591856,https://www.kickstarter.com/projects/969477673/arpara-worlds-first-5k-micro-oled-all-in-one-vr-headset,true,false,successful,1644673583,1,1,728139.06,domestic
1960687011,5689,"Two new unique factions, additional solo and co-op scenarios, and a reprint of the base game of the award-winning Cloudspire.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,727960,US,1576776278,2025187024,Josh & Adam Carlson,https://www.kickstarter.com/profile/chiptheorygames,USD,1587690000,1,50000,1586876391,US,2474411,Plymouth,MN,Town,Cloudspire: Ankar's Plunder + Series Reprint,1455.92,727960,"Two new unique factions, additional solo and co-op scenarios, and a reprint of the base game of the award-winning Cloudspire.",3874724,Cloudspire: Ankar's Plunder + Series Reprint,3874724,active,1587690727,https://www.kickstarter.com/projects/chiptheorygames/cloudspire-ankars-plunder-series-reprint,true,false,successful,1587690000,1,1,727960,domestic
684242185,4656,1-4 Heroes battle the Witch Master in this miniatures based board game set in a magic infused Middle Ages realm.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,727648,US,1546685899,1900818244,Dark Gate Games,https://www.kickstarter.com/profile/1900818244,USD,1550026800,1,50000,1547582402,US,2458152,New Castle,DE,Town,Dark Rituals: Malleus Maleficarum,1455.29626,727648.13,1-4 Heroes battle the Witch Master in this miniatures based board game set in a magic infused Middle Ages realm.,3547244,Dark Rituals: Malleus Maleficarum,3547244,active,1550055350,https://www.kickstarter.com/projects/1900818244/dark-rituals-malleus-maleficarum,true,false,successful,1550026800,1,1,727648.13,domestic
1779099532,7246,One-time printing only of my latest work for Magic the Gathering. Your chance to own one of these very rare playmats and prints!,12,Games,null,null,http://www.kickstarter.com/discover/categories/games,726929,CA,1550443545,813866177,Seb McKinnon,https://www.kickstarter.com/profile/help-seb-make-movie,CAD,1555960045,0.75033446,50000,1550779645,CA,3534,Montreal,QC,Town,Seb McKinnon Magic the Gathering Playmats: LIMITED EDITION 2,1943.15126,971575.63,One-time printing only of my latest work for Magic the Gathering. Your chance to own one of these very rare playmats and prints!,3671240,Seb McKinnon Magic the Gathering Playmats: LIMITED EDITION 2,3671240,active,1582052900,https://www.kickstarter.com/projects/help-seb-make-movie/seb-mckinnon-magic-the-gathering-playmats-limited-0,true,false,successful,1555960046,0.7577296,0.74819666,736191.613489648,domestic
1258425919,13514,Finally! A board game version of CollegeHumor's game show you can play at home!,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,726145,CA,1609875593,394215051,Wiggles 3D,https://www.kickstarter.com/profile/wiggles3d,CAD,1623862800,0.75033446,30000,1621353541,CA,4063,London,ON,Town,"Um, Actually - The Game of Nerdy Corrections",2947.5339,884260.17,Finally! A board game version of CollegeHumor's game show you can play at home!,4137859,"Um, Actually - The Game of Nerdy Corrections",4137859,active,1623863543,https://www.kickstarter.com/projects/wiggles3d/um-actually,true,true,successful,1623862800,0.82427999,0.82118999,728877.964084998,domestic
1056755520,9455,Protect and relieve your back and neck + improve your posture + make your favorite backpack ergonomic with patent pending technology,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,725709,US,1507564362,1123408990,BetterBack,https://www.kickstarter.com/profile/1123408990,USD,1524884400,1,18000,1519822908,PR,161685,San Juan,San Juan,Town,Wear a backpack? Lift the lbs + strain instantly SuperStraps,4031.7205555556,725709.7,Protect and relieve your back and neck + improve your posture + make your favorite backpack ergonomic with patent pending technology,3176395,SuperStraps: Lift backpack weight and strain instantly,3176395,active,1524884521,https://www.kickstarter.com/projects/1123408990/superstraps-relieve-backpack-strain-and-improve-po,true,false,successful,1524884401,1,1,725709.7,domestic
523824449,1421,Easily Light and Create Beautiful Content Wherever Your Journey Takes You.,7,Design,null,null,http://www.kickstarter.com/discover/categories/design,724855,US,1591896265,1704602174,Lumin8,https://www.kickstarter.com/profile/lumin8,USD,1594015200,1,5000,1592715376,US,2487889,San Diego,CA,Town,"Lumin8 l 4' Waterproof, App Controlled LED for Photo & Video",14497.1,724855,Easily Light and Create Beautiful Content Wherever Your Journey Takes You.,4012537,"Lumin8 l 4' Waterproof, App Controlled LED for Photo & Video",4012537,active,1594015369,https://www.kickstarter.com/projects/lumin8/lumin8-l-4-waterproof-app-controlled-led-for-photo-and-video,true,true,successful,1594015200,1,1,724855,domestic
1189553685,1377,"Gourmet meals from fresh, raw ingredients ready when you come home; designed by former Apple engineer, appliance expert & gourmet chef.",10,Food,null,null,http://www.kickstarter.com/discover/categories/food,724159,US,1515150117,1483909118,Suvie,https://www.kickstarter.com/profile/1483909118,USD,1520398740,1,100000,1517918044,US,2373572,Cambridge,MA,Town,Suvie: Kitchen Robot with Multi-Zone Cooking & Refrigeration,724.159,724159,"Gourmet meals from fresh, raw ingredients ready when you come home; designed by former Apple engineer, appliance expert & gourmet chef.",3267109,Suvie: Kitchen Robot with Multi-Zone Cooking & Refrigeration,3267109,active,1520414944,https://www.kickstarter.com/projects/1483909118/suvie-kitchen-robot-with-multi-zone-cooking-and-re,true,true,successful,1520398740,1,1,724159,domestic
491402236,4385,"Your favorite Ghostbusters characters from the movies, comics, and toylines return in this exciting 1-4 player game!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,767568,US,1459470291,1388659560,Cryptozoic Entertainment,https://www.kickstarter.com/profile/cze,USD,1462813200,1,250000,1460394039,US,2434887,Lake Forest,CA,Town,Ghostbusters: The Board Game II,307.027588,767568.97,"Your favorite Ghostbusters characters from the movies, comics, and toylines return in this exciting 1-4 player game!",2450024,Ghostbusters: The Board Game II,2450024,active,1462820709,https://www.kickstarter.com/projects/cze/ghostbusters-the-board-game-ii,true,true,successful,1462813203,1,1,767568.97,domestic
1796339361,9438,"The final volume of 5E monsters in the Tome of Beasts series! More than 400 monsters to surprise, delight, and horrify your players!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,767501,US,1639435914,350683997,Kobold Press,https://www.kickstarter.com/profile/deepmagic,USD,1645660800,1,50000,1643036435,US,2433074,Kirkland,WA,Town,Tome of Beasts 3: Full Throttle 5th Edition Monster Mayhem,1535.002,767501,"The final volume of 5E monsters in the Tome of Beasts series! More than 400 monsters to surprise, delight, and horrify your players!",4322940,Tome of Beasts 3: Full Throttle 5th Edition Monster Mayhem,4322940,active,1645743787,https://www.kickstarter.com/projects/deepmagic/tome-of-beasts-3-full-throttle-5th-edition-monster-mayhem,true,true,successful,1645660800,1,1,767501,domestic
